ItemId,name,description,plaintext,BaseCost,purchasable,TotalCost,SellPrice,tags,Map11,Map12,Map22,depth,MaxStack,consumed,inStore,requiredChampion,requiredAlly,imageFile,spriteFile,spriteGroup,spriteX,spriteY,spriteW,spriteH
3285,Luden's Echo,"<stats>+90 Ability Power<br><mana>+600 Mana</mana><br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Haste:</unique> This item gains an additional 10% Cooldown Reduction.<br><unique>UNIQUE Passive - Echo:</unique> Gain charges upon moving or casting. At 100 charges, the next damaging spell hit expends all charges to deal 100 (+10% of Ability Power) bonus magic damage to up to 4 targets on hit.","Increases Ability Power, Mana, and Cooldown Reduction",1050,1,3200,2240,Mana,1,1,0,3,\N,\N,\N,\N,\N,3285.png,item1.png,item,336,288,48,48
3285,Luden's Echo,"<stats>+90 Ability Power<br><mana>+600 Mana</mana><br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Haste:</unique> This item gains an additional 10% Cooldown Reduction.<br><unique>UNIQUE Passive - Echo:</unique> Gain charges upon moving or casting. At 100 charges, the next damaging spell hit expends all charges to deal 100 (+10% of Ability Power) bonus magic damage to up to 4 targets on hit.","Increases Ability Power, Mana, and Cooldown Reduction",1050,1,3200,2240,CooldownReduction,1,1,0,3,\N,\N,\N,\N,\N,3285.png,item1.png,item,336,288,48,48
3285,Luden's Echo,"<stats>+90 Ability Power<br><mana>+600 Mana</mana><br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Haste:</unique> This item gains an additional 10% Cooldown Reduction.<br><unique>UNIQUE Passive - Echo:</unique> Gain charges upon moving or casting. At 100 charges, the next damaging spell hit expends all charges to deal 100 (+10% of Ability Power) bonus magic damage to up to 4 targets on hit.","Increases Ability Power, Mana, and Cooldown Reduction",1050,1,3200,2240,OnHit,1,1,0,3,\N,\N,\N,\N,\N,3285.png,item1.png,item,336,288,48,48
3330,Scarecrow Effigy (Trinket),<groupLimit>Limited to 1 Trinket.</groupLimit><br><br><active>Active:</active> Consume a charge to place an <font color='#FFFFFF'>Effigy</font> which reveals the surrounding area. <br><br><font color='#FFFFFF'>Effigies</font> recharge more quickly and live longer based on Fiddlesticks' character level.,Periodically place a Stealth Ward,0,1,0,0,Active,1,1,0,\N,\N,\N,\N,FiddleSticks,\N,3330.png,item1.png,item,384,288,48,48
3330,Scarecrow Effigy (Trinket),<groupLimit>Limited to 1 Trinket.</groupLimit><br><br><active>Active:</active> Consume a charge to place an <font color='#FFFFFF'>Effigy</font> which reveals the surrounding area. <br><br><font color='#FFFFFF'>Effigies</font> recharge more quickly and live longer based on Fiddlesticks' character level.,Periodically place a Stealth Ward,0,1,0,0,Jungle,1,1,0,\N,\N,\N,\N,FiddleSticks,\N,3330.png,item1.png,item,384,288,48,48
3330,Scarecrow Effigy (Trinket),<groupLimit>Limited to 1 Trinket.</groupLimit><br><br><active>Active:</active> Consume a charge to place an <font color='#FFFFFF'>Effigy</font> which reveals the surrounding area. <br><br><font color='#FFFFFF'>Effigies</font> recharge more quickly and live longer based on Fiddlesticks' character level.,Periodically place a Stealth Ward,0,1,0,0,Lane,1,1,0,\N,\N,\N,\N,FiddleSticks,\N,3330.png,item1.png,item,384,288,48,48
3330,Scarecrow Effigy (Trinket),<groupLimit>Limited to 1 Trinket.</groupLimit><br><br><active>Active:</active> Consume a charge to place an <font color='#FFFFFF'>Effigy</font> which reveals the surrounding area. <br><br><font color='#FFFFFF'>Effigies</font> recharge more quickly and live longer based on Fiddlesticks' character level.,Periodically place a Stealth Ward,0,1,0,0,Trinket,1,1,0,\N,\N,\N,\N,FiddleSticks,\N,3330.png,item1.png,item,384,288,48,48
3330,Scarecrow Effigy (Trinket),<groupLimit>Limited to 1 Trinket.</groupLimit><br><br><active>Active:</active> Consume a charge to place an <font color='#FFFFFF'>Effigy</font> which reveals the surrounding area. <br><br><font color='#FFFFFF'>Effigies</font> recharge more quickly and live longer based on Fiddlesticks' character level.,Periodically place a Stealth Ward,0,1,0,0,Vision,1,1,0,\N,\N,\N,\N,FiddleSticks,\N,3330.png,item1.png,item,384,288,48,48
3340,Warding Totem (Trinket),"<groupLimit>Limited to 1 Trinket.</groupLimit><br><br><active>Active:</active> Consume a charge to place an invisible <font color='#BBFFFF'>Stealth Ward</font> which reveals the surrounding area for <scaleLevel>90 - 120</scaleLevel> seconds. <br><br>Stores one charge every <scaleLevel>240 - 120</scaleLevel> seconds, up to 2 maximum charges.<br><br>Ward duration and recharge time gradually improve with level.<br><br><rules>(Limit 3 <font color='#BBFFFF'>Stealth Wards</font> on the map per player.)</rules>",Periodically place a Stealth Ward,0,1,0,0,Active,1,0,0,\N,\N,\N,\N,\N,\N,3340.png,item1.png,item,432,288,48,48
3340,Warding Totem (Trinket),"<groupLimit>Limited to 1 Trinket.</groupLimit><br><br><active>Active:</active> Consume a charge to place an invisible <font color='#BBFFFF'>Stealth Ward</font> which reveals the surrounding area for <scaleLevel>90 - 120</scaleLevel> seconds. <br><br>Stores one charge every <scaleLevel>240 - 120</scaleLevel> seconds, up to 2 maximum charges.<br><br>Ward duration and recharge time gradually improve with level.<br><br><rules>(Limit 3 <font color='#BBFFFF'>Stealth Wards</font> on the map per player.)</rules>",Periodically place a Stealth Ward,0,1,0,0,Jungle,1,0,0,\N,\N,\N,\N,\N,\N,3340.png,item1.png,item,432,288,48,48
3340,Warding Totem (Trinket),"<groupLimit>Limited to 1 Trinket.</groupLimit><br><br><active>Active:</active> Consume a charge to place an invisible <font color='#BBFFFF'>Stealth Ward</font> which reveals the surrounding area for <scaleLevel>90 - 120</scaleLevel> seconds. <br><br>Stores one charge every <scaleLevel>240 - 120</scaleLevel> seconds, up to 2 maximum charges.<br><br>Ward duration and recharge time gradually improve with level.<br><br><rules>(Limit 3 <font color='#BBFFFF'>Stealth Wards</font> on the map per player.)</rules>",Periodically place a Stealth Ward,0,1,0,0,Lane,1,0,0,\N,\N,\N,\N,\N,\N,3340.png,item1.png,item,432,288,48,48
3340,Warding Totem (Trinket),"<groupLimit>Limited to 1 Trinket.</groupLimit><br><br><active>Active:</active> Consume a charge to place an invisible <font color='#BBFFFF'>Stealth Ward</font> which reveals the surrounding area for <scaleLevel>90 - 120</scaleLevel> seconds. <br><br>Stores one charge every <scaleLevel>240 - 120</scaleLevel> seconds, up to 2 maximum charges.<br><br>Ward duration and recharge time gradually improve with level.<br><br><rules>(Limit 3 <font color='#BBFFFF'>Stealth Wards</font> on the map per player.)</rules>",Periodically place a Stealth Ward,0,1,0,0,Trinket,1,0,0,\N,\N,\N,\N,\N,\N,3340.png,item1.png,item,432,288,48,48
3340,Warding Totem (Trinket),"<groupLimit>Limited to 1 Trinket.</groupLimit><br><br><active>Active:</active> Consume a charge to place an invisible <font color='#BBFFFF'>Stealth Ward</font> which reveals the surrounding area for <scaleLevel>90 - 120</scaleLevel> seconds. <br><br>Stores one charge every <scaleLevel>240 - 120</scaleLevel> seconds, up to 2 maximum charges.<br><br>Ward duration and recharge time gradually improve with level.<br><br><rules>(Limit 3 <font color='#BBFFFF'>Stealth Wards</font> on the map per player.)</rules>",Periodically place a Stealth Ward,0,1,0,0,Vision,1,0,0,\N,\N,\N,\N,\N,\N,3340.png,item1.png,item,432,288,48,48
3348,Arcane Sweeper,"<active>UNIQUE Active - Hunter's Sight:</active> An arcane mist grants vision in the target area for 5 seconds, revealing enemy champions and granting <font color='#ee91d7'>1 Sight</font> of traps in the area for 3 seconds (90 second cooldown).",Activate to reveal a nearby area of the map,0,0,0,0,Vision,0,0,0,\N,\N,\N,0,\N,\N,3348.png,item1.png,item,0,336,48,48
3348,Arcane Sweeper,"<active>UNIQUE Active - Hunter's Sight:</active> An arcane mist grants vision in the target area for 5 seconds, revealing enemy champions and granting <font color='#ee91d7'>1 Sight</font> of traps in the area for 3 seconds (90 second cooldown).",Activate to reveal a nearby area of the map,0,0,0,0,Trinket,0,0,0,\N,\N,\N,0,\N,\N,3348.png,item1.png,item,0,336,48,48
3348,Arcane Sweeper,"<active>UNIQUE Active - Hunter's Sight:</active> An arcane mist grants vision in the target area for 5 seconds, revealing enemy champions and granting <font color='#ee91d7'>1 Sight</font> of traps in the area for 3 seconds (90 second cooldown).",Activate to reveal a nearby area of the map,0,0,0,0,Stealth,0,0,0,\N,\N,\N,0,\N,\N,3348.png,item1.png,item,0,336,48,48
3348,Arcane Sweeper,"<active>UNIQUE Active - Hunter's Sight:</active> An arcane mist grants vision in the target area for 5 seconds, revealing enemy champions and granting <font color='#ee91d7'>1 Sight</font> of traps in the area for 3 seconds (90 second cooldown).",Activate to reveal a nearby area of the map,0,0,0,0,Active,0,0,0,\N,\N,\N,0,\N,\N,3348.png,item1.png,item,0,336,48,48
3361,Greater Stealth Totem (Trinket),"<groupLimit>Limited to 1 Trinket.</groupLimit><levelLimit> *Level 9+ required to upgrade.</levelLimit><stats></stats><br><br><unique>UNIQUE Active:</unique> Consume a charge to place an invisible ward that reveals the surrounding area for 180 seconds.  Stores a charge every 60 seconds, up to 2 total. Limit 3 <font color='#BBFFFF'>Stealth Wards</font> on the map per player.<br><br><rules>(Trinkets cannot be used in the first 30 seconds of a game. Selling a Trinket will disable Trinket use for 120 seconds).</rules>",Periodically place a Stealth Ward,250,0,250,175,Active,1,0,0,\N,\N,\N,0,\N,\N,3361.png,item1.png,item,48,336,48,48
3361,Greater Stealth Totem (Trinket),"<groupLimit>Limited to 1 Trinket.</groupLimit><levelLimit> *Level 9+ required to upgrade.</levelLimit><stats></stats><br><br><unique>UNIQUE Active:</unique> Consume a charge to place an invisible ward that reveals the surrounding area for 180 seconds.  Stores a charge every 60 seconds, up to 2 total. Limit 3 <font color='#BBFFFF'>Stealth Wards</font> on the map per player.<br><br><rules>(Trinkets cannot be used in the first 30 seconds of a game. Selling a Trinket will disable Trinket use for 120 seconds).</rules>",Periodically place a Stealth Ward,250,0,250,175,Trinket,1,0,0,\N,\N,\N,0,\N,\N,3361.png,item1.png,item,48,336,48,48
3361,Greater Stealth Totem (Trinket),"<groupLimit>Limited to 1 Trinket.</groupLimit><levelLimit> *Level 9+ required to upgrade.</levelLimit><stats></stats><br><br><unique>UNIQUE Active:</unique> Consume a charge to place an invisible ward that reveals the surrounding area for 180 seconds.  Stores a charge every 60 seconds, up to 2 total. Limit 3 <font color='#BBFFFF'>Stealth Wards</font> on the map per player.<br><br><rules>(Trinkets cannot be used in the first 30 seconds of a game. Selling a Trinket will disable Trinket use for 120 seconds).</rules>",Periodically place a Stealth Ward,250,0,250,175,Vision,1,0,0,\N,\N,\N,0,\N,\N,3361.png,item1.png,item,48,336,48,48
3362,Greater Vision Totem (Trinket),<groupLimit>Limited to 1 Trinket.</groupLimit><levelLimit> *Level 9+ required to upgrade.</levelLimit><stats></stats><br><br><unique>UNIQUE Active:</unique> Places a visible ward that reveals the surrounding area and invisible units in the area until killed (120 second cooldown). Limit 1 <font color='#BBFFFF'>Vision Ward</font> on the map per player.<br><br><rules>(Trinkets cannot be used in the first 30 seconds of a game. Selling a Trinket will disable Trinket use for 120 seconds).</rules>,Periodically place a Vision Ward,250,0,250,175,Active,1,0,0,\N,\N,\N,0,\N,\N,3362.png,item1.png,item,96,336,48,48
3362,Greater Vision Totem (Trinket),<groupLimit>Limited to 1 Trinket.</groupLimit><levelLimit> *Level 9+ required to upgrade.</levelLimit><stats></stats><br><br><unique>UNIQUE Active:</unique> Places a visible ward that reveals the surrounding area and invisible units in the area until killed (120 second cooldown). Limit 1 <font color='#BBFFFF'>Vision Ward</font> on the map per player.<br><br><rules>(Trinkets cannot be used in the first 30 seconds of a game. Selling a Trinket will disable Trinket use for 120 seconds).</rules>,Periodically place a Vision Ward,250,0,250,175,Trinket,1,0,0,\N,\N,\N,0,\N,\N,3362.png,item1.png,item,96,336,48,48
3362,Greater Vision Totem (Trinket),<groupLimit>Limited to 1 Trinket.</groupLimit><levelLimit> *Level 9+ required to upgrade.</levelLimit><stats></stats><br><br><unique>UNIQUE Active:</unique> Places a visible ward that reveals the surrounding area and invisible units in the area until killed (120 second cooldown). Limit 1 <font color='#BBFFFF'>Vision Ward</font> on the map per player.<br><br><rules>(Trinkets cannot be used in the first 30 seconds of a game. Selling a Trinket will disable Trinket use for 120 seconds).</rules>,Periodically place a Vision Ward,250,0,250,175,Vision,1,0,0,\N,\N,\N,0,\N,\N,3362.png,item1.png,item,96,336,48,48
3363,Farsight Alteration,"<levelLimit>Level 9+ required to upgrade.</levelLimit><br><groupLimit>Limited to 1 Trinket.</groupLimit><br><br>Alters the <font color='#FFFFFF'>Warding Totem</font> Trinket:<br><br><stats><font color='#00FF00'>+</font> Massively increased cast range (+650%)<br><font color='#00FF00'>+</font> Infinite duration and does not count towards ward limit<br><font color='#FF0000'>-</font> <font color='#FF6600'>10% increased cooldown</font><br><font color='#FF0000'>-</font> <font color='#FF6600'>Ward is visible, fragile, untargetable by allies</font><br><font color='#FF0000'>-</font> <font color='#FF6600'>45% reduced ward vision radius</font><br><font color='#FF0000'>-</font> <font color='#FF6600'>Cannot store charges</font></stats>",Grants increased range and reveals the targetted area,0,1,0,0,Active,1,1,0,\N,\N,\N,\N,\N,\N,3363.png,item1.png,item,144,336,48,48
3363,Farsight Alteration,"<levelLimit>Level 9+ required to upgrade.</levelLimit><br><groupLimit>Limited to 1 Trinket.</groupLimit><br><br>Alters the <font color='#FFFFFF'>Warding Totem</font> Trinket:<br><br><stats><font color='#00FF00'>+</font> Massively increased cast range (+650%)<br><font color='#00FF00'>+</font> Infinite duration and does not count towards ward limit<br><font color='#FF0000'>-</font> <font color='#FF6600'>10% increased cooldown</font><br><font color='#FF0000'>-</font> <font color='#FF6600'>Ward is visible, fragile, untargetable by allies</font><br><font color='#FF0000'>-</font> <font color='#FF6600'>45% reduced ward vision radius</font><br><font color='#FF0000'>-</font> <font color='#FF6600'>Cannot store charges</font></stats>",Grants increased range and reveals the targetted area,0,1,0,0,Trinket,1,1,0,\N,\N,\N,\N,\N,\N,3363.png,item1.png,item,144,336,48,48
3363,Farsight Alteration,"<levelLimit>Level 9+ required to upgrade.</levelLimit><br><groupLimit>Limited to 1 Trinket.</groupLimit><br><br>Alters the <font color='#FFFFFF'>Warding Totem</font> Trinket:<br><br><stats><font color='#00FF00'>+</font> Massively increased cast range (+650%)<br><font color='#00FF00'>+</font> Infinite duration and does not count towards ward limit<br><font color='#FF0000'>-</font> <font color='#FF6600'>10% increased cooldown</font><br><font color='#FF0000'>-</font> <font color='#FF6600'>Ward is visible, fragile, untargetable by allies</font><br><font color='#FF0000'>-</font> <font color='#FF6600'>45% reduced ward vision radius</font><br><font color='#FF0000'>-</font> <font color='#FF6600'>Cannot store charges</font></stats>",Grants increased range and reveals the targetted area,0,1,0,0,Vision,1,1,0,\N,\N,\N,\N,\N,\N,3363.png,item1.png,item,144,336,48,48
3364,Oracle Lens,"<groupLimit>Limited to 1 Trinket.</groupLimit><br><br><active>Active:</active> Scans around you, warning against hidden hostile units, and revealing invisible traps and revealing / disabling nearby wards for 10 seconds (90 to 60 second cooldown).",Disables nearby invisible wards and traps for a duration,0,1,0,0,Active,1,1,0,\N,\N,\N,\N,\N,\N,3364.png,item1.png,item,192,336,48,48
3364,Oracle Lens,"<groupLimit>Limited to 1 Trinket.</groupLimit><br><br><active>Active:</active> Scans around you, warning against hidden hostile units, and revealing invisible traps and revealing / disabling nearby wards for 10 seconds (90 to 60 second cooldown).",Disables nearby invisible wards and traps for a duration,0,1,0,0,Trinket,1,1,0,\N,\N,\N,\N,\N,\N,3364.png,item1.png,item,192,336,48,48
3364,Oracle Lens,"<groupLimit>Limited to 1 Trinket.</groupLimit><br><br><active>Active:</active> Scans around you, warning against hidden hostile units, and revealing invisible traps and revealing / disabling nearby wards for 10 seconds (90 to 60 second cooldown).",Disables nearby invisible wards and traps for a duration,0,1,0,0,Vision,1,1,0,\N,\N,\N,\N,\N,\N,3364.png,item1.png,item,192,336,48,48
3371,Molten Edge,<stats><font color='#FFFFFF'>+110 Attack Damage</font><br>+25% Critical Strike Chance</stats><br><br><unique>UNIQUE Passive:</unique> Critical strikes deal 225% damage instead of 200%.,Massively enhances critical strikes,0,1,3400,2380,Damage,1,1,0,3,\N,\N,\N,\N,Ornn,3371.png,item1.png,item,240,336,48,48
3371,Molten Edge,<stats><font color='#FFFFFF'>+110 Attack Damage</font><br>+25% Critical Strike Chance</stats><br><br><unique>UNIQUE Passive:</unique> Critical strikes deal 225% damage instead of 200%.,Massively enhances critical strikes,0,1,3400,2380,CriticalStrike,1,1,0,3,\N,\N,\N,\N,Ornn,3371.png,item1.png,item,240,336,48,48
3373,Forgefire Cape,"<stats><font color='#FFFFFF'>+750 Health</font><br><font color='#FFFFFF'>+100 Armor</font></stats><br><br><unique>UNIQUE Passive - Immolate:</unique> Burns nearby enemies for <scaleLevel>[26 to 43]</scaleLevel> magic damage per second. Once every 12 seconds, your next immobilizing spell deals <scaleLevel>[26 to 43]</scaleLevel> <scaleHealth>(+4% Your Bonus HP)</scaleHealth> bonus magic damage and releases a fire nova that also deals that bonus damage around you. Immolate's damage is increased by 50% to minions and monsters.",Constantly deals damage to nearby enemies,0,1,2750,1925,Health,1,1,0,4,\N,\N,\N,\N,Ornn,3373.png,item1.png,item,288,336,48,48
3373,Forgefire Cape,"<stats><font color='#FFFFFF'>+750 Health</font><br><font color='#FFFFFF'>+100 Armor</font></stats><br><br><unique>UNIQUE Passive - Immolate:</unique> Burns nearby enemies for <scaleLevel>[26 to 43]</scaleLevel> magic damage per second. Once every 12 seconds, your next immobilizing spell deals <scaleLevel>[26 to 43]</scaleLevel> <scaleHealth>(+4% Your Bonus HP)</scaleHealth> bonus magic damage and releases a fire nova that also deals that bonus damage around you. Immolate's damage is increased by 50% to minions and monsters.",Constantly deals damage to nearby enemies,0,1,2750,1925,Armor,1,1,0,4,\N,\N,\N,\N,Ornn,3373.png,item1.png,item,288,336,48,48
3374,Rabadon's Deathcrown,<stats><font color='#FFFFFF'>+175 Ability Power</font>  </stats><br><br><unique>UNIQUE Passive:</unique> Increases Ability Power by 40%.,Massively increases Ability Power,0,1,3600,2520,SpellDamage,1,1,0,3,\N,\N,\N,\N,Ornn,3374.png,item1.png,item,336,336,48,48
3379,Infernal Mask,"<stats><font color='#FFFFFF'>+750 Health</font><br><mana>+300 Mana</mana><br><font color='#FFFFFF'>+100 Magic Resist</font><br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Eternity:</unique> 15% of damage taken from champions is gained as Mana. Spending Mana restores 20% of the cost as Health, up to 25 per spell cast.<br><aura>UNIQUE Aura:</aura> Nearby enemy champions take 15% more magic damage.",Nearby enemies take more magic damage,0,1,3000,2100,Health,1,1,0,4,\N,\N,\N,\N,Ornn,3379.png,item1.png,item,384,336,48,48
3379,Infernal Mask,"<stats><font color='#FFFFFF'>+750 Health</font><br><mana>+300 Mana</mana><br><font color='#FFFFFF'>+100 Magic Resist</font><br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Eternity:</unique> 15% of damage taken from champions is gained as Mana. Spending Mana restores 20% of the cost as Health, up to 25 per spell cast.<br><aura>UNIQUE Aura:</aura> Nearby enemy champions take 15% more magic damage.",Nearby enemies take more magic damage,0,1,3000,2100,SpellBlock,1,1,0,4,\N,\N,\N,\N,Ornn,3379.png,item1.png,item,384,336,48,48
3379,Infernal Mask,"<stats><font color='#FFFFFF'>+750 Health</font><br><mana>+300 Mana</mana><br><font color='#FFFFFF'>+100 Magic Resist</font><br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Eternity:</unique> 15% of damage taken from champions is gained as Mana. Spending Mana restores 20% of the cost as Health, up to 25 per spell cast.<br><aura>UNIQUE Aura:</aura> Nearby enemy champions take 15% more magic damage.",Nearby enemies take more magic damage,0,1,3000,2100,HealthRegen,1,1,0,4,\N,\N,\N,\N,Ornn,3379.png,item1.png,item,384,336,48,48
3379,Infernal Mask,"<stats><font color='#FFFFFF'>+750 Health</font><br><mana>+300 Mana</mana><br><font color='#FFFFFF'>+100 Magic Resist</font><br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Eternity:</unique> 15% of damage taken from champions is gained as Mana. Spending Mana restores 20% of the cost as Health, up to 25 per spell cast.<br><aura>UNIQUE Aura:</aura> Nearby enemy champions take 15% more magic damage.",Nearby enemies take more magic damage,0,1,3000,2100,Mana,1,1,0,4,\N,\N,\N,\N,Ornn,3379.png,item1.png,item,384,336,48,48
3379,Infernal Mask,"<stats><font color='#FFFFFF'>+750 Health</font><br><mana>+300 Mana</mana><br><font color='#FFFFFF'>+100 Magic Resist</font><br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Eternity:</unique> 15% of damage taken from champions is gained as Mana. Spending Mana restores 20% of the cost as Health, up to 25 per spell cast.<br><aura>UNIQUE Aura:</aura> Nearby enemy champions take 15% more magic damage.",Nearby enemies take more magic damage,0,1,3000,2100,ManaRegen,1,1,0,4,\N,\N,\N,\N,Ornn,3379.png,item1.png,item,384,336,48,48
3379,Infernal Mask,"<stats><font color='#FFFFFF'>+750 Health</font><br><mana>+300 Mana</mana><br><font color='#FFFFFF'>+100 Magic Resist</font><br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Eternity:</unique> 15% of damage taken from champions is gained as Mana. Spending Mana restores 20% of the cost as Health, up to 25 per spell cast.<br><aura>UNIQUE Aura:</aura> Nearby enemy champions take 15% more magic damage.",Nearby enemies take more magic damage,0,1,3000,2100,Aura,1,1,0,4,\N,\N,\N,\N,Ornn,3379.png,item1.png,item,384,336,48,48
3379,Infernal Mask,"<stats><font color='#FFFFFF'>+750 Health</font><br><mana>+300 Mana</mana><br><font color='#FFFFFF'>+100 Magic Resist</font><br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Eternity:</unique> 15% of damage taken from champions is gained as Mana. Spending Mana restores 20% of the cost as Health, up to 25 per spell cast.<br><aura>UNIQUE Aura:</aura> Nearby enemy champions take 15% more magic damage.",Nearby enemies take more magic damage,0,1,3000,2100,CooldownReduction,1,1,0,4,\N,\N,\N,\N,Ornn,3379.png,item1.png,item,384,336,48,48
3379,Infernal Mask,"<stats><font color='#FFFFFF'>+750 Health</font><br><mana>+300 Mana</mana><br><font color='#FFFFFF'>+100 Magic Resist</font><br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Eternity:</unique> 15% of damage taken from champions is gained as Mana. Spending Mana restores 20% of the cost as Health, up to 25 per spell cast.<br><aura>UNIQUE Aura:</aura> Nearby enemy champions take 15% more magic damage.",Nearby enemies take more magic damage,0,1,3000,2100,MagicPenetration,1,1,0,4,\N,\N,\N,\N,Ornn,3379.png,item1.png,item,384,336,48,48
3380,Obsidian Cleaver,"<stats><font color='#FFFFFF'>+550 Health</font><br><font color='#FFFFFF'>+60 Attack Damage</font><br>+20% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive:</unique> Dealing physical damage to an enemy champion Cleaves them, reducing their Armor by 4% for 6 seconds (stacks up to 6 times, up to 24%).<br><unique>UNIQUE Passive - Rage:</unique> Dealing physical damage grants 20 movement speed for 2 seconds. Assists on Cleaved enemy champions or kills on any unit grant 60 movement speed for 2 seconds instead. This Movement Speed is halved for ranged champions.",Dealing physical damage to enemy champions reduces their Armor,0,1,3000,2100,ArmorPenetration,1,1,0,4,\N,\N,\N,\N,Ornn,3380.png,item1.png,item,432,336,48,48
3380,Obsidian Cleaver,"<stats><font color='#FFFFFF'>+550 Health</font><br><font color='#FFFFFF'>+60 Attack Damage</font><br>+20% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive:</unique> Dealing physical damage to an enemy champion Cleaves them, reducing their Armor by 4% for 6 seconds (stacks up to 6 times, up to 24%).<br><unique>UNIQUE Passive - Rage:</unique> Dealing physical damage grants 20 movement speed for 2 seconds. Assists on Cleaved enemy champions or kills on any unit grant 60 movement speed for 2 seconds instead. This Movement Speed is halved for ranged champions.",Dealing physical damage to enemy champions reduces their Armor,0,1,3000,2100,CooldownReduction,1,1,0,4,\N,\N,\N,\N,Ornn,3380.png,item1.png,item,432,336,48,48
3380,Obsidian Cleaver,"<stats><font color='#FFFFFF'>+550 Health</font><br><font color='#FFFFFF'>+60 Attack Damage</font><br>+20% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive:</unique> Dealing physical damage to an enemy champion Cleaves them, reducing their Armor by 4% for 6 seconds (stacks up to 6 times, up to 24%).<br><unique>UNIQUE Passive - Rage:</unique> Dealing physical damage grants 20 movement speed for 2 seconds. Assists on Cleaved enemy champions or kills on any unit grant 60 movement speed for 2 seconds instead. This Movement Speed is halved for ranged champions.",Dealing physical damage to enemy champions reduces their Armor,0,1,3000,2100,Damage,1,1,0,4,\N,\N,\N,\N,Ornn,3380.png,item1.png,item,432,336,48,48
3380,Obsidian Cleaver,"<stats><font color='#FFFFFF'>+550 Health</font><br><font color='#FFFFFF'>+60 Attack Damage</font><br>+20% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive:</unique> Dealing physical damage to an enemy champion Cleaves them, reducing their Armor by 4% for 6 seconds (stacks up to 6 times, up to 24%).<br><unique>UNIQUE Passive - Rage:</unique> Dealing physical damage grants 20 movement speed for 2 seconds. Assists on Cleaved enemy champions or kills on any unit grant 60 movement speed for 2 seconds instead. This Movement Speed is halved for ranged champions.",Dealing physical damage to enemy champions reduces their Armor,0,1,3000,2100,Health,1,1,0,4,\N,\N,\N,\N,Ornn,3380.png,item1.png,item,432,336,48,48
3380,Obsidian Cleaver,"<stats><font color='#FFFFFF'>+550 Health</font><br><font color='#FFFFFF'>+60 Attack Damage</font><br>+20% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive:</unique> Dealing physical damage to an enemy champion Cleaves them, reducing their Armor by 4% for 6 seconds (stacks up to 6 times, up to 24%).<br><unique>UNIQUE Passive - Rage:</unique> Dealing physical damage grants 20 movement speed for 2 seconds. Assists on Cleaved enemy champions or kills on any unit grant 60 movement speed for 2 seconds instead. This Movement Speed is halved for ranged champions.",Dealing physical damage to enemy champions reduces their Armor,0,1,3000,2100,NonbootsMovement,1,1,0,4,\N,\N,\N,\N,Ornn,3380.png,item1.png,item,432,336,48,48
3380,Obsidian Cleaver,"<stats><font color='#FFFFFF'>+550 Health</font><br><font color='#FFFFFF'>+60 Attack Damage</font><br>+20% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive:</unique> Dealing physical damage to an enemy champion Cleaves them, reducing their Armor by 4% for 6 seconds (stacks up to 6 times, up to 24%).<br><unique>UNIQUE Passive - Rage:</unique> Dealing physical damage grants 20 movement speed for 2 seconds. Assists on Cleaved enemy champions or kills on any unit grant 60 movement speed for 2 seconds instead. This Movement Speed is halved for ranged champions.",Dealing physical damage to enemy champions reduces their Armor,0,1,3000,2100,OnHit,1,1,0,4,\N,\N,\N,\N,Ornn,3380.png,item1.png,item,432,336,48,48
